N,Seed,Alpha,Converged,Rounds,q_hat,FinalResidual,ExpectedPayoff,WorstCaseQ5,SCShare,RuntimeSec
50,50,0.7,1,18,0.701089905084975,9.4708217069861e-05,0.782001023370446,0.653546452652653,0.289477394733934,0.0028284
50,50,0.8,1,19,0.699681863421827,7.26796307667366e-05,0.783323383987007,0.651983563294353,0.296023006505414,0.0029725
50,50,0.9,1,19,0.698312730021618,7.84692788514119e-05,0.784620399248147,0.650431645647359,0.30253891136184,0.0045615
50,50,1,1,19,0.696978915252995,8.38036052325519e-05,0.78589703865837,0.648843764664626,0.30904005559442,0.0030698
50,51,0,1,16,0.700074246561223,9.03763060421114e-05,0.770513529871947,0.66320853403668,0.243776643873474,0.0023462
50,51,0.1,1,16,0.701594585013171,9.06800355012782e-05,0.771913316741801,0.661823538865228,0.250270086567397,0.0023292
50,51,0.2,1,17,0.703244351871321,7.54087822851801e-05,0.7733004120599,0.660423936874085,0.256788269705308,0.0027359
50,51,0.3,1,17,0.702839407550982,8.62046888290557e-05,0.774666474160091,0.658925362245215,0.263314916684741,0.0027645
50,51,0.4,1,17,0.702226612719999,9.62237481553774e-05,0.776014114603214,0.657472813337611,0.269848275949087,0.003172
50,51,0.5,1,18,0.701779339343525,7.4549385128464e-05,0.777348799841052,0.656005683683614,0.276403566620465,0.002836
50,51,0.6,1,18,0.702612815479226,8.50982139253276e-05,0.778659108020667,0.654428408950211,0.282942300397857,0.0026601
50,51,0.7,1,18,0.70111220502493,9.48997410721575e-05,0.77994980363022,0.652864667102685,0.289476122765667,0.0026015
50,51,0.8,1,19,0.699676451598834,7.27711211989668e-05,0.781226205313751,0.651276568503627,0.296022167107085,0.0031161
50,51,0.9,1,19,0.698284791893585,7.85173349303336e-05,0.782477331286581,0.649672326380637,0.302538119633206,0.0030337
50,51,1,1,19,0.696932212232192,8.38097730999632e-05,0.783708163555175,0.648064141174285,0.309039310478219,0.0032453
50,52,0,1,16,0.700147050085119,8.88263306009218e-05,0.770616473647259,0.663700466203988,0.243778463024468,0.0026709
50,52,0.1,1,16,0.702721081341526,9.11033776906656e-05,0.772019873518615,0.662294436685215,0.250271788093897,0.0028725
50,52,0.2,1,17,0.703053305343616,7.5733644670839e-05,0.773410303892362,0.66082370800987,0.256789406937396,0.0025151
50,52,0.3,1,17,0.702704698621065,8.65793087827527e-05,0.77477992456901,0.659315697719229,0.263315966300066,0.0026585
50,52,0.4,1,17,0.70213532589345,9.66461909958638e-05,0.776131087355431,0.65783956494895,0.269849238640776,0.0029769
50,52,0.5,1,18,0.70142754354114,7.43407822210718e-05,0.777469103342147,0.656311013563544,0.27640418844285,0.0027463
50,52,0.6,1,18,0.70062672031631,8.03153453201033e-05,0.778782861850976,0.654741440852894,0.282942859035854,0.0026191
50,52,0.7,1,18,0.701131486256989,9.00444345944273e-05,0.780076965632858,0.653178897396496,0.289476619139568,0.0026416
50,52,0.8,1,18,0.699644659263101,9.9192085659866e-05,0.781351148996131,0.65160959373518,0.296002055475298,0.0026775
50,52,0.9,1,19,0.698222385186827,7.51922119826831e-05,0.782611086863042,0.65002865909625,0.302538378376733,0.0029065
50,52,1,1,19,0.6968414761588,8.05212745947359e-05,0.783845196415063,0.648399259015947,0.309039525753356,0.0027112
50,53,0,1,16,0.700135791814533,8.71172691135347e-05,0.770837210395726,0.663467507479904,0.24377690672435,0.002352
50,53,0.1,1,16,0.703126328273659,9.01976593214449e-05,0.77224621418123,0.662047604383644,0.250270272620451,0.0025163
50,53,0.2,1,17,0.703125127245597,7.50873417375286e-05,0.77364239150044,0.660587410419029,0.256788367969704,0.0027091
50,53,0.3,1,17,0.702753669733334,8.59152143865005e-05,0.775017714497193,0.65911176440409,0.263314957573299,0.0027102
50,53,0.4,1,17,0.702165497161187,9.59650221696029e-05,0.776374620246767,0.65760085149875,0.269848259862096,0.0025041
50,53,0.5,1,18,0.701442040036516,7.38530364165768e-05,0.777718487223383,0.656046739320312,0.276403523307818,0.0026575
50,53,0.6,1,18,0.701641109442798,8.18008094550793e-05,0.779038058802522,0.654532974678219,0.28294221555788,0.0027144
50,53,0.7,1,18,0.701100034439784,9.16376051631196e-05,0.780338003537337,0.652986092432867,0.289475996969951,0.0025441
50,53,0.8,1,19,0.699636326958631,7.05085310783449e-05,0.781623593366483,0.651417882213838,0.296022051214129,0.0029529
50,53,0.9,1,19,0.698223036528111,7.62795031031549e-05,0.782883928794222,0.649822580044103,0.302537974502539,0.0032349
