Method,Class,RiskName,RiskValue,FocusS,Seed,ExpectedPayoff,WorstCaseQ5,SCShare,Converged,Rounds,RuntimeSec
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,46,0.758412875330755,0.647802116833502,0.243887842033785,1,19,0.1802339
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,46,0.730087611343977,0.729461426410052,1.14996634136185e-05,1,28,0.0832509
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,46,0.730087611343977,0.729461426410052,1.14996634136185e-05,1,28,0.0957626
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,46,0.730087611343977,0.729461426410052,1.14996634136185e-05,1,28,0.0950504
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,46,0.730087611343977,0.729461426410052,1.14996634136185e-05,1,28,0.0927708
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,46,0.851247724050662,0.390106287093682,0.999965501009759,1,28,0.099684
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,46,0.851247724050662,0.390106287093682,0.999965501009759,1,28,0.1141433
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,46,0.851247724050662,0.390106287093682,0.999965501009759,1,28,0.101661
DRNE-VI,Robust SOTA,drne_alpha,0.1,NaN,46,0.83080119596784,0.535980395531401,0.68314808412777,0,300,0.0058998
DRNE-VI,Robust SOTA,drne_alpha,0.3,NaN,46,0.82541833642428,0.565320090182076,0.614740028810854,0,300,0.0061789
DRNE-VI,Robust SOTA,drne_alpha,0.5,NaN,46,0.817035400494551,0.598984579797787,0.527848662315903,0,300,0.0060342
DRNE-VI,Robust SOTA,drne_alpha,0.7,NaN,46,0.797303836974817,0.649523958849906,0.372300867869437,0,300,0.0060447
DRNE-VI,Robust SOTA,drne_alpha,0.9,NaN,46,0.776120795850869,0.640304786261792,0.218513674676503,0,300,0.0060581
DRNE-VI,Robust SOTA,drne_alpha,0.95,NaN,46,0.775162971578538,0.6396012683457,0.211739533641091,0,300,0.003388
Proposed IT2-W-FBRI,Proposed,alpha,0,0,47,0.722860463196742,0.729118407168751,8.94771144016275e-05,1,41,0.0056459
Proposed IT2-W-FBRI,Proposed,alpha,0,5,47,0.722653141112518,0.72889595848202,1.67056740035669e-05,1,46,0.0075415
Proposed IT2-W-FBRI,Proposed,alpha,0,10,47,0.722653525574684,0.728894814918046,1.39726172615137e-05,1,46,0.0073917
Proposed IT2-W-FBRI,Proposed,alpha,0,15,47,0.723983229514666,0.726664586666231,2.66573104678211e-05,1,44,0.0069861
Proposed IT2-W-FBRI,Proposed,alpha,0,20,47,0.752813389817504,0.494542718658242,2.57580761424842e-05,1,44,0.0064199
Proposed IT2-W-FBRI,Proposed,alpha,0,40,47,0.774427664984631,0.229733573701051,1.21092543424161e-05,1,46,0.0076943
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,47,0.724124529648967,0.7274882929356,0.00151740967793375,1,41,0.0054952
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,47,0.722653745261521,0.728896361944025,1.86251059766567e-05,1,46,0.0073633
Proposed IT2-W-FBRI,Proposed,alpha,0.1,10,47,0.722654242846967,0.728894331700545,1.58602858333634e-05,1,46,0.0073906
Proposed IT2-W-FBRI,Proposed,alpha,0.1,15,47,0.727293241930443,0.703797381372901,3.04376605363086e-05,1,44,0.007495
Proposed IT2-W-FBRI,Proposed,alpha,0.1,20,47,0.758283701022977,0.438405666491552,2.94989352242495e-05,1,44,0.0071126
Proposed IT2-W-FBRI,Proposed,alpha,0.1,40,47,0.77442899832532,0.22971795698496,1.39203778998791e-05,1,46,0.0074283
Proposed IT2-W-FBRI,Proposed,alpha,0.2,0,47,0.74043938348327,0.685150827448911,0.0601391391941734,1,52,0.006373
Proposed IT2-W-FBRI,Proposed,alpha,0.2,5,47,0.72265429548765,0.72889674552146,2.06917531013494e-05,1,45,0.0077246
Proposed IT2-W-FBRI,Proposed,alpha,0.2,10,47,0.722659508779121,0.72888175208237,1.79469002202954e-05,1,45,0.0074042
Proposed IT2-W-FBRI,Proposed,alpha,0.2,15,47,0.733974313360073,0.654477709216472,3.46500255791059e-05,1,44,0.0072691
Proposed IT2-W-FBRI,Proposed,alpha,0.2,20,47,0.763611984043495,0.377559478660241,3.36881032869393e-05,1,44,0.0075648
Proposed IT2-W-FBRI,Proposed,alpha,0.2,40,47,0.774430115292438,0.229706311784139,1.5960266317408e-05,1,46,0.0075126
Proposed IT2-W-FBRI,Proposed,alpha,0.3,0,47,0.818682589972102,0.579891067004562,0.576249883398959,1,48,0.0072922
Proposed IT2-W-FBRI,Proposed,alpha,0.3,5,47,0.722654854714764,0.728897087255611,2.28978978533665e-05,1,44,0.0098527
Proposed IT2-W-FBRI,Proposed,alpha,0.3,10,47,0.722734857423806,0.728930425518227,2.02286588294014e-05,1,45,0.0078354
Proposed IT2-W-FBRI,Proposed,alpha,0.3,15,47,0.743348331571908,0.577935741750859,3.93219412247766e-05,1,43,0.0073666
Proposed IT2-W-FBRI,Proposed,alpha,0.3,20,47,0.768391961109905,0.316585697018908,3.83583285726729e-05,1,43,0.0072659
Proposed IT2-W-FBRI,Proposed,alpha,0.3,40,47,0.774431076407259,0.22969774495038,1.82442712606636e-05,1,46,0.0080979
Proposed IT2-W-FBRI,Proposed,alpha,0.4,0,47,0.83026482818064,0.519303338828777,0.719867341108661,1,42,0.0058353
Proposed IT2-W-FBRI,Proposed,alpha,0.4,5,47,0.722656487768683,0.728894578468509,2.52324534628131e-05,1,44,0.0087408
Proposed IT2-W-FBRI,Proposed,alpha,0.4,10,47,0.723801660343105,0.727444187898144,3.24459431766364e-05,1,44,0.0074902
Proposed IT2-W-FBRI,Proposed,alpha,0.4,15,47,0.754017121388365,0.482673139614613,4.44511354461975e-05,1,43,0.0073543
Proposed IT2-W-FBRI,Proposed,alpha,0.4,20,47,0.771940135908035,0.26656221900245,4.35124921980011e-05,1,43,0.0103309
Proposed IT2-W-FBRI,Proposed,alpha,0.4,40,47,0.774431928361759,0.229691574052774,2.07876956553475e-05,1,45,0.0089667
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,47,0.836033494850802,0.473583770282496,0.817368393199712,1,42,0.0055326
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,47,0.722711984599343,0.728895200923095,2.76950318876478e-05,1,43,0.0068674
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,47,0.732075602807251,0.668552469178768,5.18329076655506e-05,1,42,0.0079182
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,47,0.764324846545033,0.368898078538511,5.0057563589199e-05,1,42,0.0097392
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,47,0.773721505109572,0.24054703348161,3.44188374241929e-05,1,44,0.0076542
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,47,0.774432706102934,0.229687268937596,2.35920252915969e-05,1,45,0.0077063
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,47,0.839839206446849,0.437372739235197,0.891987787236591,1,42,0.0056787
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,47,0.72522180900959,0.718791666020738,4.32568151128716e-05,1,42,0.0070073
Proposed IT2-W-FBRI,Proposed,alpha,0.6,10,47,0.751654860881434,0.499456047924723,4.03914386603815e-05,1,43,0.0072139
Proposed IT2-W-FBRI,Proposed,alpha,0.6,15,47,0.771645068425656,0.270963486445548,5.61225378809894e-05,1,42,0.0073347
Proposed IT2-W-FBRI,Proposed,alpha,0.6,20,47,0.774272208399477,0.232172139540272,2.71138573957963e-05,1,44,0.0081825
Proposed IT2-W-FBRI,Proposed,alpha,0.6,40,47,0.774433436591535,0.229684429718583,2.66658399201159e-05,1,44,0.0100182
Proposed IT2-W-FBRI,Proposed,alpha,0.7,0,47,0.842250022975981,0.411371684227141,0.943559731731511,1,42,0.0054794
Proposed IT2-W-FBRI,Proposed,alpha,0.7,5,47,0.754286341310083,0.482138839089058,0.00132275632893382,1,42,0.0066717
Proposed IT2-W-FBRI,Proposed,alpha,0.7,10,47,0.769557861076968,0.300813678791081,5.7665221250966e-05,1,42,0.0069189
Proposed IT2-W-FBRI,Proposed,alpha,0.7,15,47,0.774073169510877,0.235239419740668,3.11273256521636e-05,1,43,0.0070081
Proposed IT2-W-FBRI,Proposed,alpha,0.7,20,47,0.774400321529574,0.230205736848557,3.04026832867236e-05,1,44,0.0069869
Proposed IT2-W-FBRI,Proposed,alpha,0.7,40,47,0.774434139367635,0.229682739533486,3.00008269105281e-05,1,44,0.0071011
Proposed IT2-W-FBRI,Proposed,alpha,0.8,0,47,0.843584556332057,0.395949460389644,0.97368309040629,1,43,0.005996
Proposed IT2-W-FBRI,Proposed,alpha,0.8,5,47,0.803818755476657,0.492077452194216,0.334583758060098,1,42,0.0095619
Proposed IT2-W-FBRI,Proposed,alpha,0.8,10,47,0.776353806690688,0.251323247265762,0.0220698745021616,1,42,0.0067323
Proposed IT2-W-FBRI,Proposed,alpha,0.8,15,47,0.774544438107603,0.231413865759118,0.00149244404722707,1,43,0.0070379
Proposed IT2-W-FBRI,Proposed,alpha,0.8,20,47,0.774451786877123,0.229981500337844,0.000272730656675138,1,43,0.0068585
Proposed IT2-W-FBRI,Proposed,alpha,0.8,40,47,0.774436456214674,0.229695407113769,5.00198368664632e-05,1,43,0.0111786
Proposed IT2-W-FBRI,Proposed,alpha,0.85,0,47,0.84396883279476,0.39137993242645,0.98258253361742,1,43,0.0060009
Proposed IT2-W-FBRI,Proposed,alpha,0.85,5,47,0.823661353837461,0.573820111532763,0.60405313676896,1,42,0.0071583
Proposed IT2-W-FBRI,Proposed,alpha,0.85,10,47,0.794879648408177,0.403017319133786,0.22114061691012,1,42,0.0068032
Proposed IT2-W-FBRI,Proposed,alpha,0.85,15,47,0.780390618075534,0.279077523929273,0.0613635849512355,1,42,0.0069717
Proposed IT2-W-FBRI,Proposed,alpha,0.85,20,47,0.776337462235545,0.245509578345203,0.0193908043885713,1,42,0.0068565
Proposed IT2-W-FBRI,Proposed,alpha,0.85,40,47,0.774713436256679,0.231980804932579,0.00284578664624101,1,43,0.0069187
Proposed IT2-W-FBRI,Proposed,alpha,0.9,0,47,0.844227213234547,0.388236694201259,0.988625360257226,1,43,0.0056958
Proposed IT2-W-FBRI,Proposed,alpha,0.9,5,47,0.837156834734434,0.464062731925402,0.837588494734324,1,42,0.0086995
Proposed IT2-W-FBRI,Proposed,alpha,0.9,10,47,0.824006687366138,0.571765963085655,0.608811487960716,1,42,0.0073422
Proposed IT2-W-FBRI,Proposed,alpha,0.9,15,47,0.812504963850449,0.560203777483198,0.441426922283258,1,42,0.0074196
Proposed IT2-W-FBRI,Proposed,alpha,0.9,20,47,0.804414281370107,0.486802666984907,0.33571695680127,1,42,0.0101725
Proposed IT2-W-FBRI,Proposed,alpha,0.9,40,47,0.792616880784018,0.382449474205852,0.194693404197649,1,42,0.007111
Proposed IT2-W-FBRI,Proposed,alpha,1,0,47,0.844507909550702,0.384821427003434,0.995244075888411,1,43,0.0057491
Proposed IT2-W-FBRI,Proposed,alpha,1,5,47,0.844507909550702,0.384821427003434,0.995244075888411,1,43,0.0084519
Proposed IT2-W-FBRI,Proposed,alpha,1,10,47,0.844507909550702,0.384821427003434,0.995244075888411,1,43,0.0076413
Proposed IT2-W-FBRI,Proposed,alpha,1,15,47,0.844507909550702,0.384821427003434,0.995244075888411,1,43,0.0071148
Proposed IT2-W-FBRI,Proposed,alpha,1,20,47,0.844507909550702,0.384821427003434,0.995244075888411,1,43,0.0070051
Proposed IT2-W-FBRI,Proposed,alpha,1,40,47,0.844507909550702,0.384821427003434,0.995244075888411,1,43,0.0074653
Isobe-APP,Convergence SOTA,none,NaN,NaN,47,0.844712415808607,0.382417779297661,0.999952543715388,1,42,0.0040821
RQE,Robust SOTA,rqe_tau,0.5,NaN,47,0.780560909217676,0.625554705095888,0.387079009704162,1,23,0.2432252
RQE,Robust SOTA,rqe_tau,1,NaN,47,0.780593309882005,0.625480246622423,0.387301729845702,1,23,0.2485192
RQE,Robust SOTA,rqe_tau,2,NaN,47,0.780658698018897,0.625329672940168,0.387751753161038,1,23,0.2096791
RQE,Robust SOTA,rqe_tau,5,NaN,47,0.780859089833709,0.624865640574563,0.389135510165119,1,23,0.243923
RQE,Robust SOTA,rqe_tau,10,NaN,47,0.781203586655995,0.62405869900149,0.39153077557716,1,23,0.2577282
RQE,Robust SOTA,rqe_tau,20,NaN,47,0.781901759017158,0.622388484816587,0.396447004690457,1,24,0.2376307
RQE,Robust SOTA,rqe_tau,50,NaN,47,0.783489133104192,0.618354205647213,0.408046575209918,1,24,0.261395
MF-RQE,Robust SOTA,mfrqe_tau,0.5,NaN,47,0.767013753564229,0.649405177113578,0.305679700496965,1,22,0.223808
MF-RQE,Robust SOTA,mfrqe_tau,1,NaN,47,0.766166232873305,0.650204154915817,0.30159767495099,1,22,0.2312313
MF-RQE,Robust SOTA,mfrqe_tau,2,NaN,47,0.764504114572085,0.65098981289189,0.293680068763852,1,22,0.2405426
MF-RQE,Robust SOTA,mfrqe_tau,5,NaN,47,0.760195751890586,0.648843555408282,0.273686363205582,1,21,0.1938888
MF-RQE,Robust SOTA,mfrqe_tau,10,NaN,47,0.756056968129166,0.647210303574938,0.255170663561366,1,20,0.199855
MF-RQE,Robust SOTA,mfrqe_tau,20,NaN,47,0.753834129609075,0.646551507467837,0.245498098235752,1,19,0.2103657
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,47,0.753460053782967,0.64645453131797,0.243887842033785,1,19,0.2085731
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,47,0.722653526253497,0.728900403139382,1.14996634136185e-05,1,28,0.1223629
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,47,0.722653526253497,0.728900403139382,1.14996634136185e-05,1,28,0.1006399
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,47,0.722653526253497,0.728900403139382,1.14996634136185e-05,1,28,0.0891796
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,47,0.722653526253497,0.728900403139382,1.14996634136185e-05,1,28,0.0997696
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,47,0.844710985186735,0.38240757263476,0.999965501009759,1,28,0.0917165
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,47,0.844710985186735,0.38240757263476,0.999965501009759,1,28,0.0947189
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,47,0.844710985186735,0.38240757263476,0.999965501009759,1,28,0.0975015
DRNE-VI,Robust SOTA,drne_alpha,0.1,NaN,47,0.825818528382472,0.532068024999021,0.68314808412777,0,300,0.0062009
DRNE-VI,Robust SOTA,drne_alpha,0.3,NaN,47,0.820689836284655,0.561983183364333,0.614740028810854,0,300,0.0073479
DRNE-VI,Robust SOTA,drne_alpha,0.5,NaN,47,0.812489687265892,0.596162780028468,0.527848662315903,0,300,0.0061619
DRNE-VI,Robust SOTA,drne_alpha,0.7,NaN,47,0.792631631797726,0.64797673581721,0.372300867869437,0,300,0.006075
DRNE-VI,Robust SOTA,drne_alpha,0.9,NaN,47,0.771156565725111,0.637144892578847,0.218513674676503,0,300,0.0060474
DRNE-VI,Robust SOTA,drne_alpha,0.95,NaN,47,0.770183071907562,0.636406036707831,0.211739533641091,0,300,0.006864
Proposed IT2-W-FBRI,Proposed,alpha,0,0,48,0.723796708876892,0.730178818486834,8.94770198537792e-05,1,41,0.0056915
Proposed IT2-W-FBRI,Proposed,alpha,0,5,48,0.723550908014582,0.729872828554921,1.67056480856777e-05,1,46,0.0093085
Proposed IT2-W-FBRI,Proposed,alpha,0,10,48,0.723551310404331,0.729873922633971,1.39725961709701e-05,1,46,0.0100705
Proposed IT2-W-FBRI,Proposed,alpha,0,15,48,0.725141197062079,0.730266131238804,2.66572707515276e-05,1,44,0.0094153
Proposed IT2-W-FBRI,Proposed,alpha,0,20,48,0.760691886661865,0.497860803644642,2.57580378802341e-05,1,44,0.0083967
Proposed IT2-W-FBRI,Proposed,alpha,0,40,48,0.789564249942315,0.803543492327497,1.21092366494324e-05,1,46,0.0072733
Proposed IT2-W-FBRI,Proposed,alpha,0.1,0,48,0.725275598300679,0.730577448780768,0.00151740949705473,1,41,0.0052177
Proposed IT2-W-FBRI,Proposed,alpha,0.1,5,48,0.72355152025764,0.729873059968252,1.862508075581e-05,1,46,0.0077983
Proposed IT2-W-FBRI,Proposed,alpha,0.1,10,48,0.723552101428294,0.729874451630238,1.58602647871629e-05,1,46,0.007333
Proposed IT2-W-FBRI,Proposed,alpha,0.1,15,48,0.729113487686377,0.709090162734578,3.04376206733786e-05,1,44,0.0072787
Proposed IT2-W-FBRI,Proposed,alpha,0.1,20,48,0.767751777759457,0.5768836171986,2.94988967770992e-05,1,44,0.0072927
Proposed IT2-W-FBRI,Proposed,alpha,0.1,40,48,0.789566018491309,0.80354509776499,1.39203601579571e-05,1,46,0.0072835
Proposed IT2-W-FBRI,Proposed,alpha,0.2,0,48,0.743564878330178,0.690096912868984,0.0601391366829564,1,52,0.0068802
Proposed IT2-W-FBRI,Proposed,alpha,0.2,5,48,0.723552084201202,0.729873213306256,2.06917199803184e-05,1,45,0.0079629
Proposed IT2-W-FBRI,Proposed,alpha,0.2,10,48,0.72355831809323,0.729882101974692,1.794687170021e-05,1,45,0.0073941
Proposed IT2-W-FBRI,Proposed,alpha,0.2,15,48,0.737205712402026,0.659671268813765,3.46585590153848e-05,1,43,0.0072787
Proposed IT2-W-FBRI,Proposed,alpha,0.2,20,48,0.774767289500662,0.654039716833265,3.36880652404638e-05,1,44,0.007221
Proposed IT2-W-FBRI,Proposed,alpha,0.2,40,48,0.78956746741074,0.803546424229243,1.59602487905426e-05,1,46,0.0068166
Proposed IT2-W-FBRI,Proposed,alpha,0.3,0,48,0.828773036756881,0.582554676764894,0.576249882568137,1,48,0.0063609
Proposed IT2-W-FBRI,Proposed,alpha,0.3,5,48,0.723552663557284,0.72987336052473,2.28978551641183e-05,1,44,0.0091849
Proposed IT2-W-FBRI,Proposed,alpha,0.3,10,48,0.723648214447052,0.730000345615887,2.02286313566428e-05,1,45,0.0072158
Proposed IT2-W-FBRI,Proposed,alpha,0.3,15,48,0.748752301136751,0.583157843458305,3.9321888403762e-05,1,43,0.0069774
Proposed IT2-W-FBRI,Proposed,alpha,0.3,20,48,0.78120151567312,0.723148497329497,3.8358277448732e-05,1,43,0.0083167
Proposed IT2-W-FBRI,Proposed,alpha,0.3,40,48,0.789568681164014,0.803547546963867,1.82442542646525e-05,1,46,0.0073581
Proposed IT2-W-FBRI,Proposed,alpha,0.4,0,48,0.84063037845276,0.522235064158793,0.719867340831707,1,42,0.0050912
Proposed IT2-W-FBRI,Proposed,alpha,0.4,5,48,0.72355452532914,0.729875174056469,2.52324142615898e-05,1,44,0.0069382
Proposed IT2-W-FBRI,Proposed,alpha,0.4,10,48,0.724923281826839,0.730230687452961,3.24459062546725e-05,1,44,0.0070574
Proposed IT2-W-FBRI,Proposed,alpha,0.4,15,48,0.762233509869453,0.514764038869712,4.44510853973648e-05,1,43,0.0069643
Proposed IT2-W-FBRI,Proposed,alpha,0.4,20,48,0.786081001576231,0.774985220355176,4.35124436677256e-05,1,43,0.006876
Proposed IT2-W-FBRI,Proposed,alpha,0.4,40,48,0.789569724778238,0.80354852395254,2.07876733415785e-05,1,45,0.0084264
Proposed IT2-W-FBRI,Proposed,alpha,0.5,0,48,0.846287157673834,0.476279864783598,0.817368393102877,1,42,0.0054119
Proposed IT2-W-FBRI,Proposed,alpha,0.5,5,48,0.723620701978343,0.729961996365053,2.76949836527245e-05,1,43,0.0073696
Proposed IT2-W-FBRI,Proposed,alpha,0.5,10,48,0.734894713295588,0.674279856146502,5.18328410084602e-05,1,42,0.0070766
Proposed IT2-W-FBRI,Proposed,alpha,0.5,15,48,0.775716968355235,0.664285585042524,5.00574997968227e-05,1,42,0.0102537
Proposed IT2-W-FBRI,Proposed,alpha,0.5,20,48,0.788569173101766,0.800836542955591,3.44188061076589e-05,1,44,0.0075049
Proposed IT2-W-FBRI,Proposed,alpha,0.5,40,48,0.789570647322594,0.803549398787346,2.35920047252718e-05,1,45,0.0075644
Proposed IT2-W-FBRI,Proposed,alpha,0.6,0,48,0.850004522194053,0.440164613734382,0.891987787185191,1,42,0.005385
Proposed IT2-W-FBRI,Proposed,alpha,0.6,5,48,0.726623964521283,0.723302472527285,4.3256755553984e-05,1,42,0.0062567
Proposed IT2-W-FBRI,Proposed,alpha,0.6,10,48,0.759211659600705,0.506161429231613,4.03913975362206e-05,1,43,0.0089593
Proposed IT2-W-FBRI,Proposed,alpha,0.6,15,48,0.785670689998342,0.770562758416856,5.61224812539322e-05,1,42,0.0068999
Proposed IT2-W-FBRI,Proposed,alpha,0.6,20,48,0.789344028922313,0.803348327168182,2.7113830364422e-05,1,44,0.0074242
Proposed IT2-W-FBRI,Proposed,alpha,0.6,40,48,0.789571486503212,0.803550205057933,2.66658145193128e-05,1,44,0.0072132
Proposed IT2-W-FBRI,Proposed,alpha,0.7,0,48,0.852377892166729,0.414922624183852,0.9435597317113,1,42,0.0060532
Proposed IT2-W-FBRI,Proposed,alpha,0.7,5,48,0.762533822322801,0.516994124278961,0.00132275624682807,1,42,0.0070562
Proposed IT2-W-FBRI,Proposed,alpha,0.7,10,48,0.782792569158156,0.740029927785337,5.76651731524971e-05,1,42,0.0092995
Proposed IT2-W-FBRI,Proposed,alpha,0.7,15,48,0.789063333072511,0.803098994622885,3.11272930303493e-05,1,43,0.0069991
Proposed IT2-W-FBRI,Proposed,alpha,0.7,20,48,0.789524535031998,0.80350862091997,3.04039018480705e-05,1,43,0.007074
Proposed IT2-W-FBRI,Proposed,alpha,0.7,40,48,0.789572270196337,0.80355096736802,3.00008053982215e-05,1,44,0.00729
Proposed IT2-W-FBRI,Proposed,alpha,0.8,0,48,0.85370189786237,0.399973445969394,0.97368309040464,1,43,0.0077507
Proposed IT2-W-FBRI,Proposed,alpha,0.8,5,48,0.815976298331029,0.682482113405593,0.334583757815999,1,42,0.0071345
Proposed IT2-W-FBRI,Proposed,alpha,0.8,10,48,0.791171046654598,0.798619509958767,0.0220698743478027,1,42,0.0110584
Proposed IT2-W-FBRI,Proposed,alpha,0.8,15,48,0.789653589069831,0.803609074744031,0.00149244401329389,1,43,0.0120451
Proposed IT2-W-FBRI,Proposed,alpha,0.8,20,48,0.78958480115167,0.803566489720806,0.000272730630184146,1,43,0.0072605
Proposed IT2-W-FBRI,Proposed,alpha,0.8,40,48,0.78957448067627,0.80355329830707,5.00198129659274e-05,1,43,0.0085816
Proposed IT2-W-FBRI,Proposed,alpha,0.85,0,48,0.854084758991599,0.395528713535615,0.982582533617848,1,43,0.0057856
Proposed IT2-W-FBRI,Proposed,alpha,0.85,5,48,0.834538544735232,0.576716794120776,0.604053136654543,1,42,0.0070753
Proposed IT2-W-FBRI,Proposed,alpha,0.85,10,48,0.808019968971312,0.727178272410117,0.221140616742199,1,42,0.0071122
Proposed IT2-W-FBRI,Proposed,alpha,0.85,15,48,0.794924645530005,0.785349378586178,0.0613635847844014,1,42,0.0069953
Proposed IT2-W-FBRI,Proposed,alpha,0.85,20,48,0.79128076386296,0.799930947797392,0.0193908042868433,1,42,0.0070429
Proposed IT2-W-FBRI,Proposed,alpha,0.85,40,48,0.789823327139913,0.803490089401555,0.00284578661961013,1,43,0.0072578
Proposed IT2-W-FBRI,Proposed,alpha,0.9,0,48,0.854342628004805,0.39250342910013,0.988625360257933,1,43,0.0057905
Proposed IT2-W-FBRI,Proposed,alpha,0.9,5,48,0.847396202438731,0.466621404651337,0.837588494684504,1,42,0.009229
Proposed IT2-W-FBRI,Proposed,alpha,0.9,10,48,0.834876675579687,0.574671781126631,0.608811487878188,1,42,0.0070683
Proposed IT2-W-FBRI,Proposed,alpha,0.9,15,48,0.824174023867511,0.639273459154993,0.441426922192629,1,42,0.0073784
Proposed IT2-W-FBRI,Proposed,alpha,0.9,20,48,0.816734489209585,0.682925699985591,0.335716956714155,1,42,0.0072105
Proposed IT2-W-FBRI,Proposed,alpha,0.9,40,48,0.80598200760556,0.73715674739959,0.194693404146685,1,42,0.007125
Proposed IT2-W-FBRI,Proposed,alpha,1,0,48,0.854623187633113,0.389183194637285,0.99524407588806,1,43,0.0057909
Proposed IT2-W-FBRI,Proposed,alpha,1,5,48,0.854623187633113,0.389183194637285,0.99524407588806,1,43,0.0071562
Proposed IT2-W-FBRI,Proposed,alpha,1,10,48,0.854623187633113,0.389183194637285,0.99524407588806,1,43,0.0115581
Proposed IT2-W-FBRI,Proposed,alpha,1,15,48,0.854623187633113,0.389183194637285,0.99524407588806,1,43,0.0072715
Proposed IT2-W-FBRI,Proposed,alpha,1,20,48,0.854623187633113,0.389183194637285,0.99524407588806,1,43,0.0074361
Proposed IT2-W-FBRI,Proposed,alpha,1,40,48,0.854623187633113,0.389183194637285,0.99524407588806,1,43,0.0087842
Isobe-APP,Convergence SOTA,none,NaN,NaN,48,0.85482846799252,0.386828495784316,0.999952661467819,1,42,0.003768
RQE,Robust SOTA,rqe_tau,0.5,NaN,48,0.788999940301764,0.626331998163857,0.387079009704162,1,23,0.2310491
RQE,Robust SOTA,rqe_tau,1,NaN,48,0.789032747804196,0.626259093014878,0.387301729845702,1,23,0.2298766
RQE,Robust SOTA,rqe_tau,2,NaN,48,0.789098950755178,0.626111663756376,0.387751753161038,1,23,0.2370745
RQE,Robust SOTA,rqe_tau,5,NaN,48,0.789301788282827,0.625657348657907,0.389135510165119,1,23,0.2685801
RQE,Robust SOTA,rqe_tau,10,NaN,48,0.789650309142735,0.624867400470002,0.39153077557716,1,23,0.2400276
RQE,Robust SOTA,rqe_tau,20,NaN,48,0.790355954491606,0.623232759185667,0.396447004690457,1,24,0.2568766
RQE,Robust SOTA,rqe_tau,50,NaN,48,0.791955741849482,0.619285997620164,0.408046575209918,1,24,0.2789506
MF-RQE,Robust SOTA,mfrqe_tau,0.5,NaN,48,0.775108192333541,0.650467991588538,0.305679700496965,1,22,0.2295331
MF-RQE,Robust SOTA,mfrqe_tau,1,NaN,48,0.774233178341526,0.651028418001595,0.30159767495099,1,22,0.2374103
MF-RQE,Robust SOTA,mfrqe_tau,2,NaN,48,0.772517243958084,0.651844513357278,0.293680068763852,1,22,0.2429757
MF-RQE,Robust SOTA,mfrqe_tau,5,NaN,48,0.768070137585329,0.651302710444373,0.273686363205582,1,21,0.2032841
MF-RQE,Robust SOTA,mfrqe_tau,10,NaN,48,0.76379926213442,0.649720501002141,0.255170663561366,1,20,0.1935448
MF-RQE,Robust SOTA,mfrqe_tau,20,NaN,48,0.76150607720039,0.648755903282061,0.245498098235752,1,19,0.2237055
MF-RQE,Robust SOTA,mfrqe_tau,50,NaN,48,0.76112019426176,0.648651293739512,0.243887842033785,1,19,0.198425
CVaR-game,Robust SOTA,cvar_alpha,0.05,NaN,48,0.72355082564553,0.729873255173579,1.14996634136185e-05,1,28,0.0874522
CVaR-game,Robust SOTA,cvar_alpha,0.1,NaN,48,0.72355082564553,0.729873255173579,1.14996634136185e-05,1,28,0.084578
CVaR-game,Robust SOTA,cvar_alpha,0.2,NaN,48,0.72355082564553,0.729873255173579,1.14996634136185e-05,1,28,0.0854343
CVaR-game,Robust SOTA,cvar_alpha,0.3,NaN,48,0.72355082564553,0.729873255173579,1.14996634136185e-05,1,28,0.0929844
CVaR-game,Robust SOTA,cvar_alpha,0.5,NaN,48,0.854826869979916,0.386818448002319,0.999965501009759,1,28,0.1165757
CVaR-game,Robust SOTA,cvar_alpha,0.7,NaN,48,0.854826869979916,0.386818448002319,0.999965501009759,1,28,0.1234498
CVaR-game,Robust SOTA,cvar_alpha,0.9,NaN,48,0.854826869979916,0.386818448002319,0.999965501009759,1,28,0.0955846
